grid80,call_site,ram_x,ram_y,axis_x,axis_y,family_id,suggested_name,fam_label,cluster_n,notes
0xA019C54C,0x800ADF58,0xD0001FA2,0xD0001F96,0xA01AD8E8,0xA01AE8C0,B_fam_0020,B_lookup_D0001FA2_x_D0001F96_19C54C,B_fam_D0001FA2_D0001F96_19C54C,1,hub=interp_2d_B;d4=ld.hu_abs;d5=ld.hu_abs;RE_not_OEM
0xA01D0EE4,0x800AE028,0xD0001FA2,0xD0001FBC,0xA01AD8E8,,B_fam_0030,B_lookup_D0001FA2_x_D0001FBC_1D0EE4,B_fam_D0001FA2_D0001FBC_1D0EE4,1,hub=interp_2d_B;ram_y_from_lea;d4=ld.hu_abs;RE_not_OEM
0xA01D43B4,0x800AE160,0xD0001FA2,,0xA01BB9C0,,B_fam_0009,B_lookup_ax_X_Y_1D43B4,B_fam_D0001FA2_unkY_1D43B4,2,hub=interp_2d_B;d4=ld.hu_abs;static_miss_indirect_d4d5;RE_not_OEM
0xA01D59C4,0x800AE18E,0xD0001FA2,,,,B_fam_0009,B_lookup_unresolved_0AE18E,B_fam_D0001FA2_unkY_1D59C4,2,hub=interp_2d_B;d4=ld.hu_abs;static_miss_indirect_d4d5;RE_not_OEM
0xA019A7D0,0x800AEF4C,0xD0001FB4,,0xA01AB21C,0xA01A5518,B_fam_0018,B_lookup_ax_X_Y_19A7D0,B_fam_D0001FB4_unkY_19A7D0,1,hub=interp_2d_B;d4=ld.hu_bo;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01CA380,0x800B3AA6,0xD001481A,0xD001481A,0xA01A4640,,B_fam_0034,B_lookup_D001481A_x_D001481A_1CA380,B_fam_D001481A_D001481A_1CA380,1,ram_y=a15_at_call;hub=interp_2d_B;d4=ld.hu_bo;RE_not_OEM
0xA01E9BC8,0x800B5A96,,,,,B_fam_0047,B_lookup_unresolved_0B5A96,B_fam_unkX_unkY_1E9BC8,1,hub=interp_2d_B;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA019CBD0,0x800BBE64,,,0xA01A6BF8,0xA01A7BF8,B_fam_0015,B_lookup_ax_X_Y_19CBD0,B_fam_unkX_unkY_19CBD0,1,hub=interp_2d_B;d4=ld.hu_bo/indirect;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01C37F4,0x800BD03A,,,0xA01A6710,0xA01AE940,B_fam_0004,B_lookup_ax_X_Y_1C37F4,B_fam_unkX_unkY_1C37F4,2,hub=interp_2d_B;static_miss_indirect_d4d5;RE_not_OEM
0xA01C37F4,0x800BD070,,,0xA01A6710,0xA01AE940,B_fam_0004,B_lookup_ax_X_Y_1C37F4,B_fam_unkX_unkY_1C37F4,2,hub=interp_2d_B;static_miss_indirect_d4d5;RE_not_OEM
0xA01C57F4,0x800BD0F4,0xD00024C4,0xD0000000,0xA01A6724,0xA01AE940,B_fam_0005,B_lookup_D00024C4_x_D0000000_1C57F4,B_fam_D00024C4_D0000000_1C57F4,2,hub=interp_2d_B;ram_y_from_lea;d4=ld.hu_abs;RE_not_OEM
0xA01C57F4,0x800BD12A,0xD00024C4,0xD0000000,0xA01A6724,0xA01AE940,B_fam_0005,B_lookup_D00024C4_x_D0000000_1C57F4,B_fam_D00024C4_D0000000_1C57F4,2,hub=interp_2d_B;ram_y_from_lea;d4=ld.hu_abs;RE_not_OEM
0xA01D6310,0x800BFBE0,,,0xA01B38F8,0xA01A14D8,B_fam_0023,B_lookup_ax_X_Y_1D6310,B_fam_unkX_unkY_1D6310,1,hub=interp_2d_B;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01D6F58,0x800BFC5A,0xD0002A2E,,0xA01A4618,0xA01A06EC,B_fam_0013,B_lookup_ax_X_Y_1D6F58,B_fam_D0002A2E_unkY_1D6F58,1,hub=interp_2d_B;d4=ld.hu_bo+a14;static_miss_indirect_d4d5;RE_not_OEM
0xA01D6350,0x800BFE18,0xD0002A36,0xD0002A3E,,,B_fam_0032,B_lookup_D0002A36_x_D0002A3E_1D6350,B_fam_D0002A36_D0002A3E_1D6350,1,hub=interp_2d_B;d4=ld.hu_bo+a14;d5=ld.hu_abs;RE_not_OEM
0xA019C638,0x800C566A,0xD00028F6,0xD00028F8,0xA01B29A0,,B_fam_0031,B_lookup_D00028F6_x_D00028F8_19C638,B_fam_D00028F6_D00028F8_19C638,1,hub=interp_2d_B;d4=ld.hu_abs;d5=ld.hu_abs;RE_not_OEM
0xA01997F4,0x800C69C8,,,0xA01BD9C4,,B_fam_0028,B_lookup_ax_X_Y_1997F4,B_fam_unkX_unkY_1997F4,1,hub=interp_2d_B;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA0181484,0x800C6BD0,0xD0001964,0xD000196A,,,B_fam_0029,B_lookup_D0001964_x_D000196A_181484,B_fam_D0001964_D000196A_181484,1,hub=interp_2d_B;ram_pair_from_lea_fallback_not_d4d5;RE_not_OEM
0xA01804D8,0x800C6C30,,,,,B_fam_0048,B_lookup_unresolved_0C6C30,B_fam_unkX_unkY_1804D8,1,hub=interp_2d_B;d4=ld.hu_bo/indirect;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
