grid80,call_site,ram_x,ram_y,axis_x,axis_y,family_id,suggested_name,fam_label,cluster_n,notes
0xA01CB974,0x801093A6,,,,,E_fam_0115,E_lookup_unresolved_1093A6,E_fam_unkX_unkY_1CB974,1,hub=map_interp_E;static_miss_indirect_d4d5;RE_not_OEM
0xA0184444,0x80109A12,,,,,E_fam_0116,E_lookup_unresolved_109A12,E_fam_unkX_unkY_184444,1,hub=map_interp_E;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01CA978,0x8010B35A,,,,,E_fam_0117,E_lookup_unresolved_10B35A,E_fam_unkX_unkY_1CA978,1,hub=map_interp_E;static_miss_indirect_d4d5;RE_not_OEM
0xA01CC944,0x8010EAC4,,,,,E_fam_0118,E_lookup_unresolved_10EAC4,E_fam_unkX_unkY_1CC944,1,hub=map_interp_E;static_miss_indirect_d4d5;RE_not_OEM
0xA01CB968,0x8010EB32,,,,,E_fam_0119,E_lookup_unresolved_10EB32,E_fam_unkX_unkY_1CB968,1,hub=map_interp_E;static_miss_indirect_d4d5;RE_not_OEM
,0x8010EC80,0xD0002F64,,,,E_fam_0076,E_lookup_unresolved_10EC80,E_fam_D0002F64_unkY_10EC80,1,ram_x=a14_at_call;hub=map_interp_E;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01CE9C4,0x8010ED1A,0xD0002F64,0xD0002F62,,,E_fam_0060,E_lookup_D0002F64_x_D0002F62_1CE9C4,E_fam_D0002F64_D0002F62_1CE9C4,1,ram_x=a14_at_call;hub=map_interp_E;ram_y_from_lea;RE_not_OEM
0xA01C0958,0x80112378,,0xD0001F36,0xA01A64D4,0xA01A64E4,E_fam_0012,E_lookup_ax_X_Y_1C0958,E_fam_unkX_D0001F36_1C0958,1,hub=map_interp_E;d4=ld.hu_bo/indirect;d5=ld.hu_abs;static_miss_indirect_d4d5;RE_not_OEM
0xA01C0940,0x8011246C,0xD00007DC,,0xA01A99F0,0xA01B7858,E_fam_0022,E_lookup_ax_X_Y_1C0940,E_fam_D00007DC_unkY_1C0940,1,ram_x=a14_at_call;hub=map_interp_E;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01C094C,0x80112530,0xD00007DC,0xD00007D8,0xA01A89E4,0xA01B7858,E_fam_0020,E_lookup_D00007DC_x_D00007D8_1C094C,E_fam_D00007DC_D00007D8_1C094C,1,ram_y=a15_at_call;hub=map_interp_E;d4=ld.hu_bo+a14;RE_not_OEM
